type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data,timestamp
CSI_DATA,0,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,263573868,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,2,6,2,6,1,6,0,6,0,6,-1,7,-1,7,-2,7,-3,7,-3,8,-4,8,-4,8,-4,8,-5,8,-6,7,-6,7,-6,7,-7,7,-7,7,-8,7,-9,6,-9,6,-10,6,-11,6,-11,0,0,7,-13,8,-14,8,-13,8,-14,8,-13,9,-13,10,-13,10,-13,10,-12,10,-12,10,-11,10,-11,10,-11,9,-10,9,-10,9,-10,9,-9,9,-9,9,-8,9,-8,9,-8,9,-8,9,-7,9,-6,10,-6,10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,3,-26,-16,-23,-1,-41,4,-32,8,-32,11,-36,19,-30,18,-30,10,-26,11,-28,21,-30,25,-35,27,-28,27,-23,26,-24,40,-27,44,-25,44,-30,38,-20,41,-20,49,-18,47,-10,42,-7,45,-10,52,-1,57,-7,66,-6,67,-2,63,3,59,7,74,5,79,2,73,2,76,-1,69,1,74,-1,86,-4,78,-9,77,-2,91,-13,84,-23,77,-16,70,1,71,-6,73,-14,64,-5,69,-14,63,0,61,-11,57,-8,69,-9,52,-10,68,-15,65,-23,58,-28,50,-31,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,13,16,9,13,10,18,4,14,8,10,8,14,4,22,17,16,17,14,25,12,16,16,13,17,21,9,23,15,26,22,26,24,28,18,22,27,22,38,27,35,21,19,12,21,22,27,15,21,14,14,17,15,23,16,18,7,11,-4,18,-1,30,-1,19,-9,25,-9,33,-12,28,-13,32,-18,36,-15,43,-19,38,-24,42,-15,39,-18,42,-22,53,-15,46,-13,34,-1,41,-14,47,-24,41,-18,41,-19,28,-18,27,-18,29,-21,30,-29,32,-22,20,-33,7,-35,0,0]",13:43:07.196
CSI_DATA,1,1a:00:00:00:00:00,-46,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,263771234,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,6,-4,6,-4,5,-3,5,-4,4,-4,3,-4,3,-4,1,-5,1,-5,0,-6,0,-6,-1,-7,-1,-7,-2,-8,-2,-8,-2,-8,-3,-9,-4,-8,-5,-9,-5,-9,-6,-10,-6,-10,-7,-10,-8,-10,-9,-11,-9,-12,0,0,-10,-13,-10,-13,-11,-14,-10,-13,-10,-14,-10,-15,-9,-15,-9,-15,-9,-15,-9,-14,-9,-14,-9,-14,-9,-14,-9,-15,-8,-14,-8,-15,-8,-13,-8,-14,-7,-14,-7,-13,-7,-14,-6,-14,-7,-13,-6,-14,-6,-14,-5,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,10,-29,29,-31,28,-34,9,-51,8,-35,18,-30,12,-11,18,-31,18,-18,20,-19,18,-2,25,-10,38,5,29,6,35,-5,33,3,42,7,40,8,37,3,56,11,44,7,39,18,45,23,53,23,50,30,55,30,36,39,51,44,46,40,59,50,67,53,65,56,70,45,64,59,76,51,68,56,64,61,81,46,77,55,88,54,73,43,75,49,75,36,73,42,67,40,73,40,66,55,65,36,70,42,66,35,69,45,67,36,83,34,75,30,78,32,77,26,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,12,12,26,15,9,17,18,28,7,20,15,9,-4,18,9,22,-2,12,-3,17,7,12,14,18,18,18,16,19,10,21,15,22,13,22,6,28,11,31,15,24,11,22,8,25,-2,14,-4,17,-3,23,-2,7,-7,9,-12,9,1,-5,3,0,4,1,13,0,8,-13,6,-18,14,-17,10,-30,14,-26,18,-27,31,-23,30,-28,33,-26,32,-19,29,-24,23,-23,16,-34,32,-11,29,-22,33,-6,14,-9,20,-1,9,-9,10,-11,4,-12,-7,-8,-10,-16,-7,-9,0,0]",13:43:07.390
CSI_DATA,2,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,263971131,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-4,2,-3,3,-4,3,-3,3,-3,4,-3,4,-3,5,-3,5,-2,6,-2,7,-2,7,-3,8,-3,8,-3,9,-3,8,-3,9,-2,9,-2,10,-2,10,-1,10,-2,11,-1,11,0,12,0,12,0,13,0,0,1,13,0,13,0,14,1,13,1,14,0,15,0,14,0,15,0,14,1,14,1,14,1,14,1,14,1,14,0,13,0,14,0,14,1,14,1,14,0,14,0,14,-1,14,-1,14,-2,14,-2,14,-3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-12,18,-17,15,-6,9,-12,20,-21,20,-21,19,-27,19,-25,8,-34,1,-25,15,-36,6,-34,16,-43,14,-32,3,-40,9,-40,14,-47,3,-51,4,-61,3,-53,14,-62,2,-63,-8,-61,2,-59,-10,-70,8,-69,-9,-60,-10,-65,-9,-65,-13,-80,-25,-79,-13,-86,-13,-67,-15,-78,-20,-87,-15,-90,-18,-86,-11,-92,-16,-80,-15,-83,-24,-77,-15,-87,-20,-92,-20,-82,-18,-82,-13,-78,-22,-82,-18,-82,-20,-74,-9,-78,-12,-90,-10,-87,-8,-79,-3,-79,-8,-87,5,-77,9,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-16,-8,-26,-1,-30,-3,-26,-5,-19,2,-24,5,-23,-2,-15,1,-28,3,-16,2,-25,15,-23,-3,-28,-4,-22,-1,-29,5,-29,0,-27,8,-25,1,-24,6,-29,2,-33,4,-27,16,-27,7,-31,11,-19,9,-31,10,-27,7,-21,7,-10,5,-18,4,-17,5,-12,-1,-6,-7,-13,-1,-4,-15,-1,-7,-7,-10,0,-9,-1,-5,-7,-10,2,-21,-4,-22,-9,-22,0,-18,-5,-21,-22,-18,-18,-12,-11,-22,-12,-9,-15,-10,-6,2,-12,9,0,2,0,-8,-3,-2,-1,14,9,0,0]",13:43:07.590
CSI_DATA,3,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,264173440,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,1,-4,1,-4,1,-4,1,-5,1,-5,1,-6,1,-6,1,-7,1,-7,1,-8,1,-8,1,-9,2,-9,2,-10,2,-10,2,-10,2,-11,2,-10,2,-11,2,-11,1,-11,1,-11,0,-11,0,-12,0,-13,0,-14,0,0,0,-14,0,-14,0,-15,0,-14,0,-15,0,-15,0,-15,-1,-14,0,-14,-1,-14,-1,-14,-2,-14,-2,-15,-2,-15,-2,-14,-2,-15,-2,-14,-2,-16,-2,-15,-1,-15,-1,-15,0,-15,0,-15,1,-15,1,-15,2,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,7,-16,16,1,13,-3,18,2,28,-5,29,-4,20,-9,28,-5,32,-1,24,-10,25,-11,36,-13,41,-5,42,0,51,0,44,1,48,-6,49,-4,48,0,51,3,51,6,69,4,58,1,62,-4,63,14,72,3,65,12,62,9,69,15,73,25,73,17,80,19,75,11,79,14,71,1,64,19,71,21,77,20,74,29,81,26,76,18,70,27,70,24,75,21,68,32,81,25,67,25,71,25,67,30,72,22,79,20,72,18,74,13,76,18,83,20,80,-2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,18,-5,18,-9,28,-8,20,-13,11,-11,18,-11,21,-10,12,-5,21,-4,15,-9,23,1,27,-7,33,-2,30,-11,30,-6,33,-21,43,-15,44,-21,47,-23,36,-29,39,-26,32,-23,39,-23,36,-19,28,-16,30,-21,29,-15,15,-14,17,-11,16,-9,9,0,9,-7,4,-1,11,5,-1,9,5,-1,9,14,7,18,7,18,4,21,7,27,10,19,17,21,13,22,18,28,13,16,18,29,9,18,21,8,13,6,17,1,31,-2,12,-10,11,-12,12,-4,13,-31,14,0,0]",13:43:07.792
CSI_DATA,4,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,264271771,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-3,-1,-4,-1,-4,0,-4,1,-4,1,-5,1,-5,2,-5,3,-6,3,-7,4,-7,4,-7,6,-7,5,-8,5,-9,4,-9,6,-9,6,-9,7,-10,6,-10,7,-10,7,-10,8,-10,8,-11,8,-11,9,0,0,-12,9,-12,9,-12,10,-12,9,-12,10,-13,10,-13,9,-12,9,-12,9,-12,10,-12,9,-12,10,-11,10,-11,9,-12,9,-12,9,-11,9,-11,9,-11,8,-11,8,-11,8,-12,7,-12,8,-12,7,-12,7,-12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,-2,21,0,16,0,29,-4,12,-6,15,-2,22,3,15,-9,20,-20,17,-16,30,-21,22,-22,22,-27,18,-28,28,-36,28,-36,39,-31,30,-44,43,-35,31,-35,35,-43,27,-41,46,-56,38,-41,41,-52,41,-53,25,-51,39,-55,44,-58,36,-66,36,-72,45,-61,47,-66,47,-70,45,-69,34,-72,51,-74,47,-69,44,-73,44,-74,44,-58,40,-73,34,-68,40,-73,42,-68,33,-69,35,-69,37,-66,34,-64,43,-63,33,-49,36,-66,38,-53,40,-63,43,-60,47,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-20,19,-23,25,-18,25,-18,19,-20,14,-25,21,-30,26,-18,21,-18,20,-30,30,-20,25,-33,23,-36,26,-26,25,-34,36,-39,33,-29,39,-41,34,-31,50,-31,44,-34,56,-23,45,-27,47,-19,42,-18,41,-7,38,-10,33,-4,32,-6,23,-10,14,-4,17,-12,16,4,5,-7,-2,-8,1,-9,-9,-16,-8,-16,-13,-15,-17,-16,-7,-17,-15,-22,-9,-29,-12,-30,-17,-23,-5,-41,-14,-25,-6,-22,-11,-31,-2,-27,-2,-16,3,-20,0,-11,4,-6,7,-6,-2,6,-8,4,0,0]",13:43:07.891
CSI_DATA,5,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,264373066,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-3,-2,-3,-1,-4,-1,-3,-1,-5,-1,-5,0,-5,1,-6,1,-7,1,-8,1,-8,1,-9,2,-9,2,-10,2,-10,2,-12,2,-10,2,-11,3,-12,3,-12,3,-13,2,-13,4,-14,4,-14,4,-14,4,0,0,-15,5,-15,4,-15,5,-15,4,-15,4,-16,5,-16,4,-16,3,-15,4,-15,4,-16,4,-15,4,-14,4,-14,4,-13,3,-14,3,-13,3,-14,3,-13,3,-13,4,-13,3,-13,3,-13,3,-13,2,-13,2,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,12,13,16,14,3,12,5,9,7,19,0,16,7,17,-4,27,-8,31,0,31,-10,21,-11,29,-16,37,-7,38,-3,34,-15,45,-17,54,-26,52,-20,55,-24,56,-16,44,-14,46,-27,69,-27,57,-29,60,-21,61,-34,60,-21,66,-31,67,-38,63,-51,65,-37,58,-48,64,-42,71,-46,61,-38,68,-49,85,-45,69,-26,77,-30,77,-37,63,-38,68,-36,65,-42,52,-41,67,-34,51,-35,61,-39,50,-34,61,-33,61,-37,52,-23,58,-32,55,-31,59,-30,65,-26,62,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-13,24,-5,29,-8,22,-3,32,-1,22,-11,23,1,29,-9,26,-10,25,-12,28,-8,31,-24,36,-18,36,-24,43,-31,47,-22,49,-20,51,-13,38,-17,50,1,44,1,50,2,54,2,37,3,49,7,39,5,35,2,33,9,26,3,20,4,18,-6,17,3,16,0,7,-4,3,-7,4,-5,7,-6,-6,-15,4,-9,5,-26,5,-21,6,-35,-3,-20,6,-30,4,-22,-15,-13,-8,-17,1,-23,7,-23,6,-24,8,-21,9,-19,-1,-20,1,-6,9,-3,0,-3,-11,-7,0,0]",13:43:07.992
CSI_DATA,6,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,264671065,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2,6,2,6,2,6,1,6,1,6,0,7,0,7,-1,8,-1,9,-2,9,-2,10,-2,10,-2,10,-3,11,-3,11,-3,11,-4,12,-4,12,-4,12,-5,13,-5,13,-5,13,-6,13,-5,14,-6,0,0,14,-6,14,-6,15,-6,15,-6,15,-6,15,-6,15,-5,15,-5,15,-5,15,-5,14,-5,14,-5,14,-5,14,-5,13,-4,14,-4,13,-4,13,-4,13,-4,13,-3,12,-3,12,-2,12,-2,12,-1,12,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,-7,-40,-10,-21,3,-38,-11,-33,-5,-22,-10,-34,-15,-32,-1,-36,-5,-25,12,-34,-4,-39,6,-48,13,-37,9,-39,17,-46,15,-46,22,-56,23,-56,20,-53,30,-53,26,-54,37,-48,28,-50,30,-48,32,-59,43,-64,44,-56,42,-55,36,-62,41,-63,46,-68,55,-67,60,-59,37,-58,51,-61,40,-66,45,-63,43,-69,42,-67,49,-73,35,-65,52,-63,46,-70,45,-61,42,-61,43,-59,32,-72,44,-54,30,-58,30,-69,32,-63,34,-60,27,-62,20,-53,26,-61,20,-55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,23,-14,18,-24,22,-15,17,-26,20,-18,20,-14,18,-16,15,-12,21,-19,21,-19,22,-11,21,-11,30,-16,36,-20,27,-18,45,-18,32,-17,46,-29,35,-21,31,-23,35,-23,40,-17,38,-29,22,-33,21,-27,22,-22,21,-23,16,-25,14,-16,10,-17,11,-11,4,-7,12,-6,8,2,13,-1,15,0,16,7,5,10,10,13,17,8,14,13,19,8,16,10,21,9,14,-14,19,0,17,5,23,5,14,2,22,-6,7,-6,10,-4,0,6,-11,-6,-10,-2,-1,5,-12,0,0]",13:43:08.290
CSI_DATA,7,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,264771347,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,6,-1,6,-1,6,-2,6,-3,6,-3,6,-4,6,-5,7,-5,7,-5,8,-6,8,-6,8,-7,9,-7,9,-8,8,-8,9,-8,9,-8,9,-9,9,-9,9,-10,9,-10,9,-10,10,-10,9,-10,0,0,9,-11,9,-11,9,-11,9,-11,8,-10,9,-11,9,-11,9,-11,9,-11,9,-11,9,-10,9,-10,9,-10,9,-10,9,-10,9,-9,9,-9,9,-8,9,-8,9,-8,9,-8,9,-7,9,-7,9,-6,9,-5,10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,6,-26,6,-25,7,-38,24,-27,16,-29,25,-25,22,-27,22,-26,34,-28,28,-20,33,-24,37,-22,46,-22,43,-21,43,-23,48,-28,53,-30,55,-18,55,-20,56,-15,62,-22,62,-9,64,-13,59,-17,64,-10,76,-17,74,-17,71,-12,73,-16,70,-18,69,-14,74,-15,80,-9,73,-18,80,-11,64,-10,77,-7,79,-13,77,-3,79,-9,78,-14,68,-13,76,-20,71,-19,72,-16,69,-15,65,-23,75,-23,61,-18,60,-27,59,-23,64,-23,57,-25,60,-27,55,-34,52,-23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,9,24,13,18,2,24,0,18,4,21,13,14,12,22,11,18,14,19,20,20,13,14,14,28,20,25,24,22,26,24,22,29,26,29,27,23,34,31,19,33,22,36,17,34,19,36,18,39,14,29,12,24,15,26,18,17,13,13,9,13,16,8,20,6,22,2,29,4,29,2,38,-10,31,-5,33,-13,29,-13,29,-8,39,-3,32,-11,37,0,36,-11,28,-2,30,-13,25,-5,28,-9,20,-11,18,-8,8,0,9,-15,12,-8,-2,-24,-2,-19,-6,-15,0,0]",13:43:08.390
CSI_DATA,8,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,264873127,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,-7,-1,-8,-1,-7,-3,-7,-3,-6,-4,-6,-5,-7,-6,-7,-7,-7,-7,-8,-8,-8,-8,-8,-9,-8,-9,-8,-10,-8,-10,-8,-11,-8,-10,-7,-11,-7,-11,-7,-12,-7,-12,-7,-12,-7,-12,-7,-13,-7,0,0,-14,-6,-14,-7,-13,-6,-15,-6,-14,-6,-14,-6,-14,-6,-14,-6,-15,-6,-15,-7,-14,-7,-14,-8,-14,-8,-13,-7,-14,-7,-13,-7,-13,-8,-12,-8,-12,-8,-12,-8,-12,-8,-11,-9,-11,-9,-9,-10,-9,-10,-8,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,22,37,19,37,26,42,14,37,15,26,14,19,29,15,33,22,31,18,38,10,42,5,38,12,52,6,44,8,52,-2,55,1,61,0,56,0,61,-3,59,-6,64,-7,59,-9,61,-7,66,-6,73,-21,66,-12,71,0,72,-14,65,-16,76,-18,72,-21,82,-25,72,-22,76,-33,66,-22,71,-28,80,-29,74,-26,74,-33,77,-24,65,-20,82,-24,86,-21,76,-19,79,-23,74,-20,84,-16,68,-17,70,-18,68,-14,66,-12,74,-12,70,-11,63,10,68,13,65,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-7,24,-5,30,-10,27,-6,29,-7,22,0,21,-1,19,-13,19,-9,33,-13,25,-8,24,-15,29,-16,31,-21,24,-25,38,-23,30,-11,37,-23,22,-24,41,-22,36,-16,34,-15,36,-17,36,-11,27,-10,28,-7,28,-7,15,-7,15,-6,14,-14,7,-10,2,-10,-8,-14,-8,-19,-6,-18,-15,-22,-12,-24,-15,-28,-14,-27,-11,-27,-20,-27,-14,-34,-17,-23,-16,-20,-19,-18,-13,-30,-12,-13,-20,-29,-27,-17,-16,-7,-14,-9,-22,-1,-18,1,-25,8,-32,7,-35,5,-31,15,0,0]",13:43:08.493
CSI_DATA,9,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-93,0,11,2,264972133,0,44,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,-5,-7,-4,-7,-4,-7,-4,-7,-2,-8,-2,-8,-1,-9,-1,-9,0,-10,0,-10,1,-11,1,-11,1,-11,1,-12,1,-11,1,-12,2,-11,2,-12,3,-12,2,-12,3,-12,3,-11,4,-12,4,-12,5,-13,5,0,0,-13,5,-13,5,-13,5,-13,5,-13,5,-14,5,-14,5,-14,5,-14,4,-13,4,-13,4,-14,4,-13,3,-14,3,-13,2,-14,2,-13,2,-13,1,-12,1,-12,0,-12,0,-12,-1,-12,0,-12,-1,-12,-1,-11,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,25,47,12,45,10,45,13,40,5,50,9,41,5,44,0,42,-9,35,-20,43,-9,45,-17,49,-16,39,-19,48,-26,45,-25,60,-35,53,-38,53,-34,52,-34,54,-29,47,-42,48,-37,60,-48,53,-43,59,-41,46,-44,49,-51,48,-57,53,-50,49,-60,53,-60,53,-57,57,-57,43,-64,52,-58,61,-57,58,-65,54,-61,55,-56,55,-53,56,-51,58,-58,55,-54,60,-48,64,-39,55,-44,57,-48,55,-44,61,-35,62,-37,60,-31,51,-29,59,-29,55,-24,67,-25,55,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20,2,-26,-6,-31,5,-23,-3,-26,3,-29,3,-16,-5,-25,0,-26,-3,-20,1,-28,-6,-27,-12,-23,-9,-21,-13,-16,-10,-36,-3,-34,-9,-37,-9,-30,-5,-29,-8,-34,-3,-31,-8,-32,-6,-30,-4,-30,-6,-22,-5,-23,-12,-19,-10,-16,-12,-11,-25,-12,-17,1,-21,-11,-25,-8,-26,2,-38,-8,-32,3,-38,1,-38,-1,-36,3,-41,-1,-37,-4,-38,2,-37,1,-37,5,-41,6,-38,2,-37,5,-38,5,-27,17,-16,15,-23,22,-24,30,-15,20,-8,31,-18,31,-24,35,0,0]",13:43:08.591
